Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-19T13:38:15Z
LapTime [s],0.000
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
86.250,0.000,0,21.00,1760.54,37.58,0.00,39.15,1,-163.07,-8.84,147.02
86.250,0.000,0,21.34,1760.62,37.48,0.00,39.38,1,-163.19,-8.84,147.00
86.250,0.000,0,21.68,1760.76,37.33,0.00,39.71,1,-163.30,-8.84,146.99
86.250,0.000,0,21.68,1760.76,37.33,0.00,39.71,1,-163.30,-8.84,146.99
86.250,0.000,0,22.01,1761.12,36.92,0.00,40.20,1,-163.42,-8.84,146.97
86.250,0.000,0,22.34,1761.89,36.13,0.00,40.87,1,-163.55,-8.84,146.96
86.250,0.000,0,22.34,1761.89,36.13,0.00,40.87,1,-163.55,-8.84,146.96
86.250,0.000,0,22.66,1763.00,35.11,0.00,41.66,1,-163.67,-8.84,146.94
86.250,0.000,0,22.66,1763.00,35.11,0.00,41.66,1,-163.67,-8.84,146.94
86.250,0.000,0,22.97,1764.29,34.06,0.00,42.55,1,-163.80,-8.85,146.93
86.441,0.000,0,23.27,1765.53,33.15,0.00,43.47,1,-163.92,-8.85,146.91
86.441,0.000,0,23.27,1765.53,33.15,0.00,43.47,1,-163.92,-8.85,146.91
86.441,0.000,0,23.57,1766.33,32.68,0.00,44.43,1,-164.05,-8.85,146.90
86.441,0.000,0,23.86,1766.71,32.50,0.00,45.38,1,-164.18,-8.85,146.89
86.441,0.000,0,23.86,1766.71,32.50,0.00,45.38,1,-164.18,-8.85,146.89
86.441,0.000,0,24.15,1766.85,32.42,0.00,46.33,1,-164.32,-8.85,146.88
86.441,0.000,0,24.15,1766.85,32.42,0.00,46.33,1,-164.32,-8.85,146.88
86.441,0.000,0,24.44,1766.88,32.41,0.00,47.28,1,-164.45,-8.85,146.87
86.441,0.000,0,24.73,1766.89,32.42,0.00,48.21,1,-164.59,-8.85,146.86
86.441,0.000,0,24.73,1766.89,32.42,0.00,48.21,1,-164.59,-8.85,146.86
86.441,0.000,0,25.02,1766.95,32.36,0.00,49.07,1,-164.73,-8.85,146.85
86.441,0.000,0,25.02,1766.95,32.36,0.00,49.07,1,-164.73,-8.85,146.85
86.441,0.000,0,25.31,1767.01,32.30,0.00,49.88,1,-164.87,-8.86,146.84
86.441,0.000,0,25.60,1767.21,32.12,0.00,50.64,1,-165.01,-8.86,146.84
86.441,0.000,0,25.60,1767.21,32.12,0.00,50.64,1,-165.01,-8.86,146.84
86.441,0.000,0,25.89,1767.59,31.91,0.00,51.35,1,-165.15,-8.86,146.83
86.441,0.000,0,25.89,1767.59,31.91,0.00,51.35,1,-165.15,-8.86,146.83
86.754,0.000,0,26.17,1768.23,31.62,0.00,52.02,1,-165.29,-8.86,146.83
86.754,0.000,0,26.45,1772.17,31.22,0.00,52.66,1,-165.44,-8.86,146.83
86.754,0.000,0,26.45,1772.17,31.22,0.00,52.66,1,-165.44,-8.86,146.83
86.754,0.000,0,26.71,1802.36,30.83,0.00,53.29,1,-165.59,-8.86,146.83
86.754,0.000,0,26.99,1813.23,30.61,0.00,53.90,1,-165.74,-8.87,146.83
86.754,0.000,0,26.99,1813.23,30.61,0.00,53.90,1,-165.74,-8.87,146.83
86.754,0.000,0,27.28,1814.25,30.47,0.00,54.47,1,-165.89,-8.87,146.83
86.754,0.000,0,27.28,1814.25,30.47,0.00,54.47,1,-165.89,-8.87,146.83
86.754,0.000,0,27.55,1824.71,29.85,0.00,55.04,1,-166.04,-8.87,146.83
86.754,0.000,0,27.81,1838.38,28.33,0.00,55.59,1,-166.19,-8.88,146.84
86.754,0.000,0,27.81,1838.38,28.33,0.00,55.59,1,-166.19,-8.88,146.84
86.754,0.000,0,28.06,1847.71,25.69,0.00,56.14,1,-166.35,-8.88,146.85
86.754,0.000,0,28.06,1847.71,25.69,0.00,56.14,1,-166.35,-8.88,146.85
86.754,0.000,0,28.28,1856.63,22.45,0.00,56.67,1,-166.51,-8.89,146.86
86.754,0.000,0,28.48,1859.91,18.62,0.00,57.18,1,-166.66,-8.89,146.87
86.754,0.000,0,28.48,1859.91,18.62,0.00,57.18,1,-166.66,-8.89,146.87
87.241,0.000,0,28.63,1863.85,13.88,0.00,57.70,1,-166.82,-8.89,146.88
87.241,0.000,0,28.74,1863.78,8.68,0.00,58.23,1,-166.98,-8.90,146.90
87.241,0.000,0,28.74,1863.78,8.68,0.00,58.23,1,-166.98,-8.90,146.90
87.241,0.000,0,28.79,1862.37,3.46,0.00,58.80,1,-167.14,-8.90,146.91
87.241,0.000,0,28.79,1862.37,3.46,0.00,58.80,1,-167.14,-8.90,146.91
87.241,0.000,0,28.79,1861.27,0.00,0.00,59.44,1,-167.30,-8.90,146.93
87.241,0.000,0,28.77,1858.90,0.00,0.00,60.13,1,-167.46,-8.91,146.95
87.241,0.000,0,28.77,1858.90,0.00,0.00,60.13,1,-167.46,-8.91,146.95
87.241,0.000,0,28.76,1861.84,0.00,0.00,60.84,1,-167.61,-8.91,146.97
87.241,0.000,0,28.76,1861.84,0.00,0.00,60.84,1,-167.61,-8.91,146.97
87.241,0.000,0,28.74,1860.92,0.00,0.00,61.56,1,-167.77,-8.91,147.00
87.241,0.000,0,28.73,1858.73,0.00,0.00,62.25,1,-167.93,-8.91,147.02
87.241,0.000,0,28.73,1858.73,0.00,0.00,62.25,1,-167.93,-8.91,147.02
87.241,0.000,0,28.72,1857.75,0.00,0.00,62.97,1,-168.09,-8.92,147.05
87.241,0.000,0,28.70,1857.25,0.00,0.00,63.61,1,-168.24,-8.92,147.08
87.241,0.000,0,28.70,1857.25,0.00,0.00,63.61,1,-168.24,-8.92,147.08
87.916,0.000,0,28.69,1855.21,0.00,0.00,64.24,1,-168.40,-8.92,147.11
87.916,0.000,0,28.69,1855.21,0.00,0.00,64.24,1,-168.40,-8.92,147.11
87.916,0.000,0,28.67,1853.98,0.00,0.00,64.85,1,-168.56,-8.92,147.15
87.916,0.000,0,28.66,1852.35,0.00,0.00,65.44,1,-168.71,-8.93,147.18
87.916,0.000,0,28.66,1852.35,0.00,0.00,65.44,1,-168.71,-8.93,147.18
87.916,0.000,0,28.64,1851.05,0.00,0.00,65.98,1,-168.87,-8.93,147.22
87.916,0.000,0,28.64,1851.05,0.00,0.00,65.98,1,-168.87,-8.93,147.22
87.916,0.000,0,28.62,1849.81,0.00,0.00,66.50,1,-169.02,-8.93,147.26
87.916,0.000,0,28.61,1848.45,0.00,0.00,67.00,1,-169.17,-8.93,147.30
87.916,0.000,0,28.61,1848.45,0.00,0.00,67.00,1,-169.17,-8.93,147.30
87.916,0.000,0,28.59,1848.17,0.00,0.00,67.46,1,-169.33,-8.94,147.35
87.916,0.000,0,28.57,1848.08,0.00,0.00,67.89,1,-169.48,-8.94,147.39
87.916,0.000,0,28.57,1848.08,0.00,0.00,67.89,1,-169.48,-8.94,147.39
87.916,0.000,0,28.56,1846.68,0.00,0.00,68.31,1,-169.63,-8.94,147.44
87.916,0.000,0,28.56,1846.68,0.00,0.00,68.31,1,-169.63,-8.94,147.44
87.916,0.000,0,28.54,1845.78,0.00,0.00,68.72,1,-169.78,-8.94,147.49
88.767,0.000,0,28.52,1844.81,0.00,0.00,69.14,1,-169.93,-8.95,147.54
88.767,0.000,0,28.52,1844.81,0.00,0.00,69.14,1,-169.93,-8.95,147.54
88.767,0.000,0,28.51,1842.69,0.00,0.00,69.51,1,-170.08,-8.95,147.60
88.767,0.000,0,28.51,1842.69,0.00,0.00,69.51,1,-170.08,-8.95,147.60
88.767,0.000,0,28.49,1841.52,0.00,0.00,69.89,1,-170.23,-8.95,147.65
88.767,0.000,0,28.47,1840.14,0.00,0.00,70.26,1,-170.37,-8.95,147.71
88.767,0.000,0,28.47,1840.14,0.00,0.00,70.26,1,-170.37,-8.95,147.71
88.767,0.000,0,28.46,1839.09,0.00,0.00,70.62,1,-170.52,-8.96,147.77
88.767,0.000,0,28.46,1839.09,0.00,0.00,70.62,1,-170.52,-8.96,147.77
88.767,0.000,0,28.44,1838.02,0.00,0.00,71.01,1,-170.66,-8.96,147.83
88.767,0.000,0,28.42,1836.56,0.00,0.00,71.41,1,-170.81,-8.96,147.90
88.767,0.000,0,28.42,1836.56,0.00,0.00,71.41,1,-170.81,-8.96,147.90
88.767,0.000,0,28.40,1834.69,0.00,0.00,71.87,1,-170.95,-8.96,147.96
88.767,0.000,0,28.38,1833.28,0.00,0.00,72.34,1,-171.10,-8.97,148.03
88.767,0.000,0,28.38,1833.28,0.00,0.00,72.34,1,-171.10,-8.97,148.03
88.767,0.000,0,28.36,1832.54,0.00,0.00,72.84,1,-171.24,-8.97,148.10
88.767,0.000,0,28.36,1832.54,0.00,0.00,72.84,1,-171.24,-8.97,148.10
89.783,0.000,0,28.34,1832.15,0.00,0.00,73.33,1,-171.38,-8.97,148.17
89.783,0.000,0,28.32,1830.81,0.00,0.00,73.80,1,-171.52,-8.97,148.24
89.783,0.000,0,28.32,1830.81,0.00,0.00,73.80,1,-171.52,-8.97,148.24
89.783,0.000,0,28.31,1829.86,0.00,0.00,74.25,1,-171.65,-8.97,148.32
89.783,0.000,0,28.29,1828.19,0.00,0.00,74.64,1,-171.79,-8.98,148.40
89.783,0.000,0,28.29,1828.19,0.00,0.00,74.64,1,-171.79,-8.98,148.40
89.783,0.000,0,28.27,1825.50,0.00,0.00,74.96,1,-171.93,-8.98,148.48
89.783,0.000,0,28.27,1825.50,0.00,0.00,74.96,1,-171.93,-8.98,148.48
89.783,0.000,0,28.25,1823.95,0.00,0.00,75.18,1,-172.06,-8.98,148.56
